,F_ligand_id,F_smiles,F_PDB,H_ligand_id,H_smiles,H_PDB,F_affinity_type,F_affinity_value,F_affinity_unit,F_affinity_link,H_affinity_type,H_affinity_value,H_affinity_unit,H_affinity_link,pubmed_H,pubmed_F,same_study
174,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
175,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0z,IC50,435.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
176,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,25.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,27.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
177,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0z,IC50,27.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
178,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,27.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
179,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0z,IC50,27.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
180,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,25.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0y,23590342,23590342,True
181,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0z,IC50,435.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0y,23590342,23590342,True
182,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0y,23590342,23590342,True
183,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0z,IC50,435.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0y,23590342,23590342,True
184,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,25.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0y,23590342,23590342,True
185,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0z,IC50,435.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0y,23590342,23590342,True
186,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0y,23590342,23590342,True
187,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0z,IC50,435.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0y,23590342,23590342,True
188,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,25.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,1170.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
189,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0z,IC50,1170.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
190,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,1170.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
191,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0z,IC50,1170.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
192,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,25.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
193,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0z,IC50,435.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
194,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
195,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0z,IC50,435.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
196,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,25.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,27.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
197,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0z,IC50,27.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
198,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,27.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
199,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0z,IC50,27.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
200,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,25.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0y,23590342,23590342,True
201,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0z,IC50,435.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0y,23590342,23590342,True
202,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0y,23590342,23590342,True
203,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0z,IC50,435.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0y,23590342,23590342,True
204,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,25.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0y,23590342,23590342,True
205,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0z,IC50,435.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0y,23590342,23590342,True
206,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0y,23590342,23590342,True
207,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0z,IC50,435.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0y,23590342,23590342,True
208,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,25.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,1170.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
209,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0z,IC50,1170.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
210,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,1170.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
211,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0z,IC50,1170.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
212,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,25.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
213,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0z,IC50,435.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
214,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
215,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0z,IC50,435.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
216,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,25.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,27.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
217,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0z,IC50,27.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
218,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,27.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
219,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0z,IC50,27.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Y,23590342,23590342,True
220,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,25.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0y,23590342,23590342,True
221,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0z,IC50,435.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0y,23590342,23590342,True
222,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0y,23590342,23590342,True
223,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0z,IC50,435.0,nM,http://www.bindingmoad.org/pdbrecords/index/4j0y,23590342,23590342,True
224,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,25.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0y,23590342,23590342,True
225,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0z,IC50,435.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0y,23590342,23590342,True
226,1H5,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(CF)[C@H](COC(=N1)N)F)F,4J0Z,1H6,c1cc(c(cc1NC(=O)c1ncc(cc1)C#N)[C@]1(C)[C@H](COC(=N1)N)F)F,4J0Y,IC50,77.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=4J0Z,IC50,435.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=4j0y,23590342,23590342,True
